0
48
48
50
51
49
49
47
47
49
48
50
46
48
48
47
45
46
48
46
54
45
50
51
48
44
46
49
45
52
50
45
51
49
47
52
46
50
49
47
50
48
53
47
53
51
46
52
45
50
51
47
47
49
51
47
50
48
50
48
49
47
51
45
50
48
45
46
48
44
52
52
48
53
50
48
48
53
46
50
52
49
47
46
50
47
48
47
46
49
53
47
49
51
51
44
55
48
51
49
47
