0
69
64
61
60
61
63
66
70
72
73
67
66
58
67
68
63
64
70
64
63
70
65
76
63
65
68
66
59
58
62
68
63
65
65
65
65
71
56
61
61
63
62
67
72
74
62
65
70
62
66
62
76
62
67
67
64
66
60
59
75
65
64
64
63
66
68
68
66
61
62
59
71
69
64
67
58
73
65
60
76
60
65
60
65
62
62
59
64
61
67
77
66
62
57
63
61
65
65
60
58
