0
50
53
51
50
50
53
49
48
52
58
50
51
51
51
52
53
61
49
52
52
56
52
54
53
52
53
57
50
51
52
59
49
57
57
57
49
50
53
54
51
51
53
54
48
52
53
51
53
52
54
52
54
60
53
50
52
46
52
56
49
51
52
58
52
53
52
53
62
52
52
54
51
53
55
49
57
55
62
53
60
49
52
58
50
53
52
56
47
53
51
47
52
59
53
56
62
51
51
53
51
