0
37
36
37
37
42
38
39
37
40
39
38
37
46
38
43
36
37
43
39
40
38
39
39
42
41
38
39
37
35
41
36
40
40
36
38
35
42
39
41
38
39
39
36
41
37
38
39
35
40
36
41
38
39
44
37
45
37
39
35
37
37
43
37
38
39
40
39
36
39
45
37
42
37
38
37
42
39
36
37
36
39
42
39
44
41
36
38
37
38
36
40
36
39
35
43
35
37
41
36
43
